brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
foton,discount,bot_answer_self_for_pilot,low,"Фотон: для городского летнего лагеря по программе «приведи друга», расширенный тариф, кэшбэк 5 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», расширенный тариф, кэшбэк 5 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», расширенный тариф, кэшбэк 5 000 ₽; условие: после завершения смены другом.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_discounts_refer_a_friend_advanced:52c36f4bb8
foton,discount,bot_answer_self_for_pilot,low,"Фотон: для городского летнего лагеря по программе «приведи друга», базовый тариф, кэшбэк 3 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», базовый тариф, кэшбэк 3 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», базовый тариф, кэшбэк 3 000 ₽; условие: после завершения смены другом.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_discounts_refer_a_friend_base:26b3b570a7
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь — Очная городская школа, без проживания.","Фотон: городской летний лагерь — Очная городская школа, без проживания.","Фотон: городской летний лагерь — Очная городская школа, без проживания.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_format:e60d3a4050
foton,price,bot_answer_self_for_pilot,low,Фотон: городской летний лагерь — полностью бесплатно.,Фотон: городской летний лагерь — полностью бесплатно.,Фотон: городской летний лагерь — полностью бесплатно.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_free_morning_club_cost:0105184e59
foton,camp_city,draft_for_manager,low,Фотон: городской летний лагерь — Предлёнка начинается со второго дня занятий в летней городской школе Фотона. Предлёнка полностью бесплатно.,Фотон: городской летний лагерь — Предлёнка начинается со второго дня занятий в летней городской школе Фотона. Предлёнка полностью бесплатно.,Фотон: городской летний лагерь — Предлёнка начинается со второго дня занятий в летней городской школе Фотона. Предлёнка полностью бесплатно.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_free_morning_club_description_for_client:5d12830249
foton,camp_city,draft_for_manager,low,Фотон: утренний клуб в городском летнем лагере доступен со 2-го дня смены.,Фотон: утренний клуб в городском летнем лагере доступен со 2-го дня смены.,Фотон: утренний клуб в городском летнем лагере доступен со 2-го дня смены.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_free_morning_club_from_day:9a3749eb32
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь, название — Утренний клуб Предлёнка.","Фотон: городской летний лагерь, название — Утренний клуб Предлёнка.","Фотон: городской летний лагерь, название — Утренний клуб Предлёнка.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_free_morning_club_name:6e3fb3cad4
foton,camp_city,draft_for_manager,low,Фотон: городской летний лагерь — 09:45-11:45.,Фотон: городской летний лагерь — 09:45-11:45.,Фотон: городской летний лагерь — 09:45-11:45.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_free_morning_club_time:5a20d00e90
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь — Обед (первое, второе, салат, булочка) + полдник.","Фотон: городской летний лагерь — Обед (первое, второе, салат, булочка) + полдник.","Фотон: городской летний лагерь — Обед (первое, второе, салат, булочка) + полдник.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_meals:54e7828501
foton,deadline,draft_for_manager,low,"Фотон: городской летний лагерь, Москва, даты — 3-14 августа.","Фотон: городской летний лагерь, Москва, даты — 3-14 августа.","Фотон: городской летний лагерь, Москва, даты — 3-14 августа.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_moscow_foton_dates:87d1291b88
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь, Москва — Верхняя Красносельская ул., 30.","Фотон: городской летний лагерь, Москва — Верхняя Красносельская ул., 30.","Фотон: городской летний лагерь, Москва — Верхняя Красносельская ул., 30.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_moscow_foton_location:052fcb91d1
foton,price,bot_answer_self_for_pilot,low,"Фотон: городской летний лагерь, Москва, базовый вариант — 34 300 ₽.","Фотон: городской летний лагерь, Москва, базовый вариант — 34 300 ₽.","Фотон: городской летний лагерь, Москва, базовый вариант — 34 300 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_moscow_foton_prices_base:007eac865b
foton,price,bot_answer_self_for_pilot,low,"Фотон: городской летний лагерь, Москва, расширенный вариант на полный день — 59 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полный день — 59 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полный день — 59 000 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_moscow_foton_prices_plus_full:217cf635c1
foton,price,bot_answer_self_for_pilot,low,"Фотон: городской летний лагерь, Москва, расширенный вариант на полдня — 49 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полдня — 49 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полдня — 49 000 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_moscow_foton_prices_plus_half:ed61139fb9
foton,camp_city,draft_for_manager,low,Фотон: городской летний лагерь — ЛВШ выездная — другой продукт.,Фотон: городской летний лагерь — ЛВШ выездная — другой продукт.,Фотон: городской летний лагерь — ЛВШ выездная — другой продукт.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-03,fact:v3:foton:ls_city_2026_foton_not_to_confuse_with:06194a0f97
foton,contact,draft_for_manager,low,"Связаться с Фотоном можно ежедневно с 10:00 до 18:00. Это часы связи, а не расписание занятий групп.","Связаться с Фотоном можно ежедневно с 10:00 до 18:00. Это часы связи, а не расписание занятий групп.","Связаться с Фотоном можно ежедневно с 10:00 до 18:00. Это часы связи, а не расписание занятий групп.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_contact_hours_client_safe_text:c8fcd32d63
foton,contact,draft_for_manager,low,Фотон: контакты — edu@cdpofoton.ru.,Фотон: контакты — edu@cdpofoton.ru.,Фотон: контакты — edu@cdpofoton.ru.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_email:a841aacae0
foton,contact,draft_for_manager,low,Фотон: контакты — 8 (495) 500-25-88.,Фотон: контакты — 8 (495) 500-25-88.,Фотон: контакты — 8 (495) 500-25-88.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_phone:5f5b1d33cf
foton,contact,draft_for_manager,low,Фотон: контакты — @cdpoFoton.,Фотон: контакты — @cdpoFoton.,Фотон: контакты — @cdpoFoton.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_telegram:d218deb94f
foton,contact,draft_for_manager,low,Фотон: контакты — 8 (800) 550-25-88.,Фотон: контакты — 8 (800) 550-25-88.,Фотон: контакты — 8 (800) 550-25-88.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_toll_free:c9188d5d4e
foton,contact,draft_for_manager,low,Фотон: контакты — vk.ru/foton_edu.,Фотон: контакты — vk.ru/foton_edu.,Фотон: контакты — vk.ru/foton_edu.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_vk:5dc687857e
foton,contact,draft_for_manager,low,Фотон: контакты — cdpofoton.ru.,Фотон: контакты — cdpofoton.ru.,Фотон: контакты — cdpofoton.ru.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_website:c60aa67ca9
foton,contact,draft_for_manager,low,Фотон: контакты — +7 925 500 25 88.,Фотон: контакты — +7 925 500 25 88.,Фотон: контакты — +7 925 500 25 88.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-03,fact:v3:foton:contacts_foton_whatsapp:3c3fb97db4
foton,discount,bot_answer_self_for_pilot,low,Фотон: для действующих учеников этого учебного центра доступна скидка действующим и бывшим ученикам Фотона на смены Фотона на любой летний лагерь.,Фотон: для действующих учеников этого учебного центра доступна скидка действующим и бывшим ученикам Фотона на смены Фотона на любой летний лагерь.,Фотон: для действующих учеников этого учебного центра доступна скидка действующим и бывшим ученикам Фотона на смены Фотона на любой летний лагерь.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_active_student_to_summer_camp_condition_client_text:2346e35a80
foton,discount,bot_answer_self_for_pilot,low,Фотон: для действующих учеников этого учебного центра доступна скидка 5% на любой летний лагерь.,Фотон: для действующих учеников этого учебного центра доступна скидка 5% на любой летний лагерь.,Фотон: для действующих учеников этого учебного центра доступна скидка 5% на любой летний лагерь.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_active_student_to_summer_camp_pct:c7cacb5769
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ применяется к продукту «ЛВШ Менделеево».,Фотон: скидка постоянным участникам ЛВШ применяется к продукту «ЛВШ Менделеево».,Фотон: скидка постоянным участникам ЛВШ применяется к продукту «ЛВШ Менделеево».,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_applies_to_1:b9bc5f4271
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка постоянным участникам ЛВШ действует при условии: постоянным гостям ЛВШ Менделеево, посетившим смены в предыдущие годы.","Фотон: скидка постоянным участникам ЛВШ действует при условии: постоянным гостям ЛВШ Менделеево, посетившим смены в предыдущие годы.","Фотон: скидка постоянным участникам ЛВШ действует при условии: постоянным гостям ЛВШ Менделеево, посетившим смены в предыдущие годы.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_condition_client_text:88a548e866
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «ЛШ городская».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «ЛШ городская».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «ЛШ городская».,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_not_applies_to_1:23187650b7
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «регулярные курсы».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «регулярные курсы».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «регулярные курсы».,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_not_applies_to_2:d5fbe068e7
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «интенсивы».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «интенсивы».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «интенсивы».,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_not_applies_to_3:32f8f0c5c4
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «индивидуальные».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «индивидуальные».,Фотон: скидка постоянным участникам ЛВШ не применяется к продукту «индивидуальные».,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_not_applies_to_4:781ad01842
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ — 10%; условие: после 2 смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 10%; условие: после 2 смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 10%; условие: после 2 смен ЛВШ.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_tiers_pct_10:54e4b42378
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ — 15%; условие: после 3-4 смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 15%; условие: после 3-4 смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 15%; условие: после 3-4 смен ЛВШ.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_tiers_pct_15:1b24858d0e
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ — 20%; условие: после 5 смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 20%; условие: после 5 смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 20%; условие: после 5 смен ЛВШ.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_tiers_pct_20:be3d0c6555
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ — 30%; условие: после 6 и более смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 30%; условие: после 6 и более смен ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 30%; условие: после 6 и более смен ЛВШ.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_tiers_pct_30:f47773fa99
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка постоянным участникам ЛВШ — 5%; условие: после 1 посещённой смены ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 5%; условие: после 1 посещённой смены ЛВШ.,Фотон: скидка постоянным участникам ЛВШ — 5%; условие: после 1 посещённой смены ЛВШ.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_loyal_customers_lvsh_only_tiers_pct_5:97cf71e469
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка — детям из многодетной семьи при предъявлении удостоверения многодетной семьи (даже если из семьи учится только один ребёнок).,Фотон: скидка — детям из многодетной семьи при предъявлении удостоверения многодетной семьи (даже если из семьи учится только один ребёнок).,Фотон: скидка — детям из многодетной семьи при предъявлении удостоверения многодетной семьи (даже если из семьи учится только один ребёнок).,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_multichild_condition_client_text:39274994fd
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка для многодетных семей действует по статусу семьи, а не по количеству детей на оплате; условие: подтвердить статус многодетной семьи. Скидки не суммируются, применяется наибольшая доступная скидка.","Фотон: скидка для многодетных семей действует по статусу семьи, а не по количеству детей на оплате; условие: подтвердить статус многодетной семьи. Скидки не суммируются, применяется наибольшая доступная скидка.","Фотон: скидка для многодетных семей действует по статусу семьи, а не по количеству детей на оплате; условие: подтвердить статус многодетной семьи. Скидки не суммируются, применяется наибольшая доступная скидка.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_multichild_note:5b3b7ac8bd
foton,discount,bot_answer_self_for_pilot,low,Фотон: скидка для многодетных семей — 10%; условие: подтвердить статус многодетной семьи.,Фотон: скидка для многодетных семей — 10%; условие: подтвердить статус многодетной семьи.,Фотон: скидка для многодетных семей — 10%; условие: подтвердить статус многодетной семьи.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_multichild_pct:2566c796a9
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_camp_advanced_tariff_cashback:5e6144745d
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, программа «приведи друга» — после того как приглашённый друг отучится на смене летнего лагеря по продвинутому тарифу.","Фотон: скидка, программа «приведи друга» — после того как приглашённый друг отучится на смене летнего лагеря по продвинутому тарифу.","Фотон: скидка, программа «приведи друга» — после того как приглашённый друг отучится на смене летнего лагеря по продвинутому тарифу.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_camp_advanced_tariff_condition_client_text:27b7b6ef48
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 3 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 3 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 3 000 ₽; условие: после завершения смены другом.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_camp_base_tariff_cashback:85c46b08d8
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, программа «приведи друга» — после того как приглашённый друг отучится на смене летнего лагеря по базовому тарифу.","Фотон: скидка, программа «приведи друга» — после того как приглашённый друг отучится на смене летнего лагеря по базовому тарифу.","Фотон: скидка, программа «приведи друга» — после того как приглашённый друг отучится на смене летнего лагеря по базовому тарифу.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_camp_base_tariff_condition_client_text:aa1fcce550
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после 5 занятий друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после 5 занятий друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после 5 занятий друга.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_offline_cashback:46a2cac6cb
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, очно, программа «приведи друга» — после того как приглашённый друг посетит 5 занятий очного курса.","Фотон: скидка, очно, программа «приведи друга» — после того как приглашённый друг посетит 5 занятий очного курса.","Фотон: скидка, очно, программа «приведи друга» — после того как приглашённый друг посетит 5 занятий очного курса.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_offline_condition_client_text:3c62d49bb6
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после семестра обучения друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после семестра обучения друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после семестра обучения друга.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_online_cashback:a717a7ba34
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, онлайн, программа «приведи друга» — после того как приглашённый друг оплатит и пройдёт семестр онлайн-курса.","Фотон: скидка, онлайн, программа «приведи друга» — после того как приглашённый друг оплатит и пройдёт семестр онлайн-курса.","Фотон: скидка, онлайн, программа «приведи друга» — после того как приглашённый друг оплатит и пройдёт семестр онлайн-курса.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_refer_a_friend_online_condition_client_text:004f42192e
foton,discount,bot_answer_self_for_pilot,low,"Скидка на второй предмет очно — 20% на того же ребёнка; скидки не суммируются, применяется наибольшая.","Скидка на второй предмет очно — 20% на того же ребёнка; скидки не суммируются, применяется наибольшая.","Скидка на второй предмет очно — 20% на того же ребёнка; скидки не суммируются, применяется наибольшая.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_second_subject_offline_client_safe_text:dc4bc1d435
foton,discount,bot_answer_self_for_pilot,low,Фотон: при очном обучении скидка на второй предмет составляет на второй и последующий предмет одного и того же ребёнка при оплате очного формата.,Фотон: при очном обучении скидка на второй предмет составляет на второй и последующий предмет одного и того же ребёнка при оплате очного формата.,Фотон: при очном обучении скидка на второй предмет составляет на второй и последующий предмет одного и того же ребёнка при оплате очного формата.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_second_subject_offline_condition_client_text:ec7aeea377
foton,discount,bot_answer_self_for_pilot,low,Фотон: при очном обучении на второй предмет действует скидка 20%; условие: ученик добавляет второй предмет.,Фотон: при очном обучении на второй предмет действует скидка 20%; условие: ученик добавляет второй предмет.,Фотон: при очном обучении на второй предмет действует скидка 20%; условие: ученик добавляет второй предмет.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-03,fact:v3:foton:discounts_second_subject_offline_example:fd6a3593d8
